nike,mens,lifestyle,https://static.nike.com/a/images/w_960,c_limit/439ffa1d-562c-430d-94ea-09f220368bda/image.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b4e39b1f-7956-49a0-8006-510e21a0f41f/phantom-gt-academy-dynamic-fit-tf-artificial-turf-soccer-shoe-56Btdx.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/086a52e2-4e12-456e-8c47-c8ae999e508a/react-gato-indoor-court-soccer-shoe-7rKX9f.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/88fe64a4-b714-409e-bb63-a43cade847b1/mercurial-superfly-7-pro-fg-firm-ground-soccer-cleat-64fNV6.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/xonqkbnbcfobbwipzpxs/premier-2-tf-artificial-turf-soccer-shoe-CjkVJP.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/56825e4a-943b-44ee-8417-a5dfb5a35d3f/tiempo-legend-8-pro-tf-artificial-turf-soccer-shoe-qqBgGv.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4f9c332d-9afd-4232-9e5a-41bee1f4bfa3/phantom-gt-academy-dynamic-fit-ic-indoor-court-soccer-shoe-Cf18C6.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/498a5212-849e-45a3-8618-38e57a7a942c/phantom-gt-academy-tf-artificial-turf-soccer-shoe-J03zhT.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b63686e4-3d40-4694-8b8b-e2348a0ff7ed/react-phantom-gt-pro-tf-turf-soccer-shoe-FTSxCk.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/qrumqxl5d9jskfyjactj/tiempo-legend-8-pro-fg-firm-ground-soccer-cleat-xn2l5X.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/562a90c4-e43f-4e2d-8ecd-390de38e3019/phantom-gt-elite-tech-craft-fg-firm-ground-soccer-cleat-2pDS8s.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/992e9d1d-92bb-4167-8ec9-52a2a0926129/phantom-vision-2-academy-dynamic-fit-mg-multi-ground-soccer-cleat-xBZpW0.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1cf7220d-74e0-4775-ab5d-00fec510a97e/mercurial-superfly-7-academy-mg-multi-ground-soccer-cleat-7w9w96.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9c46c156-9a54-4ffb-913e-cfb571a89744/mercurial-superfly-7-elite-tf-artificial-turf-soccer-shoe-RGSf2X.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ca34ae0e-995a-4a20-979d-8cb999e5eaee/mercurial-vapor-13-club-mg-multi-ground-soccer-cleat-wZVGtW.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4cd02d2c-d00e-4a50-aab4-a067b162d266/mercurial-superfly-7-academy-ic-indoor-court-soccer-shoe-6s1vZd.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/18f5e698-2ddd-49bb-aac1-4ef20a5180b1/phantom-gt-pro-fg-firm-ground-soccer-cleat-GsfHcn.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ff75518b-1898-442c-a946-9562f703513f/phantom-gt-academy-mg-multi-ground-soccer-cleat-Kzqg0m.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ec89de6d-8bd7-43b8-bbea-52052598b234/phantom-gt-academy-ic-indoor-court-soccer-shoe-mVVnpB.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b5ee2456-f014-4a75-9e0e-2601f39c0d1a/lunar-gato-ii-ic-indoor-court-soccer-shoe-qqTAoz9v.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/978f4fe4-458b-4365-a95a-0c6a6f874ac7/custom-nike-phantom-gt-elite-by-you.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/56dd8a7d-fab4-4ec4-9bc9-f5f43c901aa1/custom-nike-mercurial-vapor-13-academy-by-you.jpg
nike,mens,soccer,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ee8a8be2-fdf9-4b82-995f-2dc363200986/mercurial-vapor-13-academy-mds-ic-indoor-court-soccer-shoe-bmWcwj.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/294fecf0-bc1d-4ba6-993f-3b723bb5a730/metcon-6-mens-training-shoe-MdLCnw.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/67f58212-1edb-44a0-a440-22db714aaada/free-metcon-3-mens-training-shoe-HT6hdN.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-7e8c5eac-52fe-4023-ae92-f1e86808ad21/superrep-go-mens-training-shoe-19sK4X.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1f477cc7-9604-473c-9561-74ce55d5d740/air-monarch-iv-mens-training-shoe-lPtRrS.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dfae28d0-2eb2-49f3-b807-7338cd7acb16/air-zoom-superrep-mens-hiit-class-shoe-ZWLnJW.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bb116245-4ffc-4ad4-9b20-56ec60083dfa/superrep-cycle-mens-indoor-cycling-shoe-bsXw1J.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f0262db0-d2a3-4e9e-925b-b8f5a73bfdb2/zoomx-superrep-surge-mens-endurance-class-shoe-gGMWRw.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dc0a2a9b-e039-4e37-9fb2-b3b42e23ea98/romaleos-4-amp-training-shoe-bGlns4.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fe640051-a929-4c6b-88d4-c0dbdbd471e6/metcon-6-amp-mens-training-shoe-D2bNGz.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b704ee07-59df-4a7e-ad69-b0e59128fa04/custom-nike-metcon-6-by-you.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9b5f4aa5-6adb-43a3-b39e-161fa1f653c3/metcon-6-x-mens-training-shoe-V2mCXS.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/804a7ca2-c804-4537-a9f9-3f0e52c1c3df/metcon-6-flyease-mens-training-shoe-6TLTzk.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fe1067dd-7ed1-4c7b-9bbf-a6283b7d6e85/legend-essential-2-mens-training-shoe-b2RV7x.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0b8401c6-7955-4e8d-942f-44455be1046f/renew-retaliation-tr-2-mens-training-shoe-r9T4fV.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d772bc3e-3998-476d-875a-4470ecc4e3f8/air-max-alpha-tr-3-mens-training-shoe-0C1CV7.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2d6a617e-bcbe-4f11-831b-c00f8ae566ea/air-max-alpha-savage-2-mens-training-shoe-hl4HcJ.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-6ec4b2ce-3331-42fd-b5a3-1d9cdb63a012/varsity-compete-tr-3-mens-training-shoe-tfHsXn.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b61a3c79-58ed-49f4-8179-7dd9aed6808a/metconsf-mens-training-shoe-xCFvSg.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dfp8fqxcydofnmn23zoh/metcon-sport-mens-training-shoe-bqcHgn.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c14a6c89-60d9-4ea5-aecc-862a85a07187/react-metcon-mens-training-shoe-1G703V.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/29e7c3ac-189c-41f4-80cf-44d7edb82353/free-metcon-3-rw-mens-training-shoe-c8BDwd.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/0c80ad19-937f-4d04-9390-fc688492f77b/free-metcon-3-amp-mens-training-shoe-fSbsgp.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1e930415-0848-4bb5-8c18-a15f0f964c04/romaleos-4-training-shoe-LbfmXt.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/baede410-48a4-4f82-915f-915dd824574d/romaleos-4-se-training-shoe-fzhJ1C.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/m27j3lbzoxd5ih0xdl7g/flex-control-3-mens-training-shoe-1lFKLq.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4291821d-5bd2-44db-8e32-67195aea4da8/flex-control-4-mens-training-shoe-14Z62l.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/54b4769f-d4d2-4bb3-9613-c3f0c3822fe2/legend-essential-2-premium-mens-training-shoe-7GckWM.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2a9530a1-b809-460f-9ac2-4191f1642ee4/metcon-5-mens-training-shoe-lFwjMP.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/nbwrovmlsdknaj5k1uqo/free-x-metcon-2-mens-training-shoe-9s2JzN.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-582b63cc-6eff-44bc-b557-a02a052e9ac5/renew-fusion-mens-training-shoe-s43bd8.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/hbgpny45l5l4m72qjwcj/renew-retaliation-tr-mens-training-shoe-TcDxrP.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ujixgbtzofcv7zcxw2w9/flexmethod-tr-mens-training-shoe-Shs7r6.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/eagyt3gvtl5uretevclj/air-max-alpha-trainer-mens-gym-training-workout-shoe-Cq5JmL.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/nd0x5ydud2geq9z6ibcg/varsity-compete-tr-2-mens-training-shoe-extra-wide-GFpX02.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/be0f6e0c-71f2-4066-8ed1-325eb76c4271/legend-trainer-mens-training-shoe-Mnpd7h.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/62cc589b-d5f5-4f02-97de-890579e9532f/react-metcon-amp-training-shoe-Rzz7D8.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/cfxxtejllwh0mh14pvbd/reax-8-tr-mens-training-shoe-hSm3PX.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/yabchv3ljwfjtwdhfq1w/air-trainer-180-mens-training-shoe-7M1Rmx.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/xgxodtvhck8icbweewaj/metcon-flyknit-3-mens-cross-training-weightlifting-shoe-DqNHcg.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dkcd56uzxvqg4sank4gf/air-max-alpha-trainer-2-mens-training-shoe-SR1lXS.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/hhuhsirxbm7ggjwu5jrk/free-tr-8-mens-training-shoe-KCv0FL.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/z3hd8izc5tgega6mlhsy/metcon-4-xd-x-whiteboard-mens-cross-training-weightlifting-shoe-R9P46X.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/160e210d-3afc-44b4-9b6d-e8e83eaf71ce/reax-trainer-iii-sl-mens-training-shoe-Ojo0rL.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/hz7qtgcn0w09u6efkahf/tech-trainer-mens-gym-sport-training-shoe-vLvzYR.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b7711c86-6a24-4797-88a7-0a3aab2b8774/air-max-alpha-savage-mens-training-shoe-n5K77G.jpg
nike,mens,training&gym,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/j1njhqndsu2e0bgx4w21/jordan-react-havoc-oklahoma-mens-training-shoe-GB4NVs.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b294b46c-eb78-42a4-91f1-e9030999057d/sb-zoom-blazer-mid-premium-skate-shoe-nMs52K.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f12bb2d1-c009-4d2c-a3e2-8feabce82ffb/sb-shane-skate-shoe-5Fw4Fj.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/59821f68-8d8f-4bf9-a4a9-d5e2d14d183d/sb-bruin-react-t-skate-shoe-CQXCD3.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/03987440-191f-4061-a4ae-76e2040abace/sb-bruin-react-skate-shoe-phlCDx.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/aa73c413-9353-491c-ab05-0f71bd6738d9/sb-blazer-low-gt-skate-shoe-yKeNdm.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fambaubeufwpravdy1xs/sb-zoom-blazer-mid-skate-shoe-qX3MZV.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4688228a-b95b-4e49-9127-54723a205f1e/sb-nyjah-free-2-skate-shoe-DXQDzz.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bf60129b-1967-4968-b014-99489a9d8642/sb-shane-premium-skate-shoe-ddb0HK.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e4e5b830-1f0f-4337-a24c-752ee7552596/sb-zoom-stefan-janoski-canvas-rm-premium-skate-shoe-PlnSzV.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bfe8cd06-fb18-442a-bdbb-5705e7da394c/sb-zoom-stefan-janoski-slip-rm-t-skate-shoe-1JtX2S.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/53a58dda-c64b-4786-a778-6f92dd043401/sb-zoom-stefan-janoski-rm-premium-skate-shoe-pgLg2X.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i1-7bd82f40-b243-478d-8fca-589710b464b6/sb-adversary-skate-shoe-X5Dlbh.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/eehetuskipiieyvogre0/sb-zoom-stefan-janoski-canvas-rm-skate-shoe-qfDpRn.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/hmeaxs3a6wluajeighhk/sb-zoom-stefan-janoski-rm-skate-shoe-cJ66d1.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c70a684a-0e22-4352-b3eb-a41a311881d9/sb-zoom-bruin-skate-shoe-gT8BjL.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5145232a-c76e-499c-bced-7ad5ff8e6137/sb-gts-return-skate-shoe-RVrzg5.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ovjswbaxx4ylrwzeblou/sb-air-max-stefan-janoski-2-skate-shoe-rXl5sq.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/eae0c331-3013-46eb-81ec-d0951043f597/custom-nike-zoom-stefan-janoski-by-you.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/45d81ab8-c3da-47c5-93b2-66eab4473f8b/sb-zoom-stefan-janoski-fl-rm-skate-shoe-mg7rC9.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5a7c7f59-8427-4325-827b-92042dc88d7f/sb-charge-canvas-skate-shoe-80KN54.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d6b940ae-997c-4ea2-8f35-021ed8cc10b8/sb-charge-mid-canvas-skate-shoe-gRBWDg.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3a996e95-2671-4273-8233-42578e5ac022/sb-charge-slip-skate-shoe-XrpH2Q.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/tpg8uezwatk06wkky0rz/sb-bruin-high-skate-shoe-2KTrGKb8.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/9ff48223-8d14-430e-b9ce-328bfd42de58/sb-zoom-stefan-janoski-rm-skate-shoe-MbJ6RZ.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8d2ea56c-6f3d-4841-8635-97e8f5de85b0/sb-heritage-vulc-skate-shoe-JH6qWt.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/i9ibttywb2perl3qrevd/sb-check-solarsoft-canvas-skate-shoe-3DpWwn.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ntgpfme2t4tfhlkfgxbd/sb-zoom-stefan-janoski-mid-crafted-skate-shoe-M85vpQ.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/daef3955-753e-42cb-89f9-d9e4251c107d/sb-team-classic-skate-shoe-Zdz1Ld.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/314fe1b8-9bbf-42ff-9570-b40a1a9a6454/sb-zoom-blazer-mid-premium-skate-shoe-7HZxxD.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/pn6kxw0r34dwpa8egxds/sb-zoom-stefan-janoski-canvas-premium-mens-skateboarding-shoe-MGT1Z1.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2c92c998-ef4a-49eb-8d36-d229d4cc9f4d/sb-chron-solarsoft-skate-shoe-MNPbSl.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3a689fbb-d497-4fe8-a00c-01aea099d16c/sb-chron-solarsoft-premium-skate-shoe-58hhCt.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/proydjsfawlnv9samukf/sb-nyjah-free-skate-shoe-oKwn7N.jpg
nike,mens,skateboarding,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dvancqssmf3ysar1bk3y/sb-solarsoft-portmore-2-skate-shoe-XPTblOOk.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bf4235a6-efde-4e1f-ae2e-32e63ea9e2ba/alpha-huarache-elite-3-mid-premium-mens-baseball-cleat-8BxgfN.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5e0815f4-382e-4b68-9782-18969fd79e52/alpha-huarache-3-varsity-low-mcs-mens-baseball-cleat-rkTmKc.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/28a12e09-7609-4de7-b0ab-82c62ab0c088/alpha-huarache-elite-3-low-baseball-cleat-9LX90n.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/e24b3f91-816c-4ad6-89e9-ff885c7aecb2/alpha-huarache-elite-3-low-baseball-cleat-Fj7KdM.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d07b4e43-c664-4a76-ab91-f34457799b60/alpha-huarache-elite-3-low-baseball-cleat-DtBrs3.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1d52cc0b-5d4b-4a86-91cc-9fc4247a15e2/alpha-huarache-elite-3-mid-mens-baseball-cleat-K1Jsp2.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/16456099-248c-4179-93bd-31d2943ef14c/lunar-vapor-ultrafly-elite-3-mens-baseball-cleat-XBxTCX.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bf5ed57e-e1d1-445b-8e39-19c10dce819d/alpha-huarache-elite-3-mid-mens-baseball-cleat-Q0wgJ5.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3217226d-4566-45a2-957a-045714d9d458/alpha-huarache-elite-3-turf-baseball-shoe-jPl1pw.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/79379b1c-6107-435f-ba41-f1048d55ef27/alpha-huarache-elite-3-low-premium-baseball-cleat-vX0MnF.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b415ccc8-9b67-4768-b920-acfd236c420f/alpha-huarache-elite-3-turf-premium-baseball-shoe-W1JBsP.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8ffe3a36-aa1a-419a-abaa-8d19f5694fc0/alpha-huarache-elite-3-low-mcs-baseball-cleat-VRzD5j.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4c0dd865-9763-4871-8a96-cc761682264d/alpha-huarache-elite-3-turf-baseball-shoe-6qKCXQ.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/65650128-cf16-4a4f-ac05-050111710387/alpha-huarache-varsity-3-turf-mens-baseball-shoe-V4Mnwx.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/772df7db-9fdc-4ffc-bc96-770e8b23da91/alpha-huarache-3-keystone-mens-baseball-cleat-X4BtpP.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/kunbubdhfoakl99qo20a/lunar-vapor-ultrafly-elite-2-mens-baseball-cleat-tpQ1k4.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/kovafntcfjqger4kie0g/force-zoom-trout-6-mens-baseball-cleat-Vmzj3L.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/cwvcuiudools3kjhpujd/vapor-ultrafly-2-keystone-mens-baseball-cleat-77L7DF.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/tomrebu88fuoko9mwmlb/alpha-huarache-elite-2-low-baseball-cleat-W1Bxmm.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/08d283dc-0821-4c34-bcd4-c5f5922bd774/alpha-huarache-3-varsity-low-mens-baseball-cleat-ZLw5WZ.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/rrmuqar4qccbq1zrreef/alpha-huarache-varsity-low-mcs-mens-baseball-cleat-HG3s8W.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/g1mwmvarauptbogzcdib/alpha-huarache-elite-2-low-baseball-cleat-4QdsSF.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3052107a-177e-4513-8443-81c4d7d00118/custom-nike-alpha-huarache-elite-3-mid-by-you.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/ac9781de-1fd0-4748-91a1-4e30ea576c67/custom-nike-alpha-huarache-elite-3-low-by-you.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fpzf2g5xiobdskurrtkh/force-zoom-trout-6-turf-mens-baseball-shoe-vrmvbx.jpg
nike,mens,baseball,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/bm3bmrrypuwqfeydejew/alpha-huarache-pro-mid-mcs-mens-baseball-cleat-ryrE4K.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f1ce63e2-7b35-442c-88f6-05895d540c10/air-max-1-g-mens-golf-shoe-HxFKL5.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f9bf45ec-0a19-4d2e-9361-2074013c9241/roshe-g-mens-golf-shoe-xkWsZW.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1be9431f-39e5-49d6-9f72-06d33747cc26/react-infinity-pro-golf-shoe-6mPZ0C.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/1321e0a0-3538-4934-a935-0182fe7d53f5/air-zoom-infinity-tour-shield-golf-shoe-cLphJZ.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/52387707-e557-4eff-a157-a40e0a5fb385/air-zoom-victory-tour-mens-golf-shoe-pwTh12.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/f3e83f16-0ea2-47e3-9583-5c7aab5baecb/janoski-g-mens-golf-shoe-trQzc9.jpg
nike,mens,golf,https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/654d74fb-e1de-4b2a-8934-0cbd2dc61414/air-max-270-g-golf-shoe-GVHWZK.jpg
